num_large_appliances,total_units_purchased,total_units_purchased_on_mfr_coup,total_units_purchased_on_store_coup,num_small_appliances,num_pets,num_members_in_household,household_income,male_head_avg_work_hours,female_head_avg_work_hours,household_id,rim_market,primary_head_avg_work_hours,total_head_avg_work_hours,weekday_shopper,weekday_purchase_percentage,residence_status
10,164.0000,3,0,13,1,5,11,45,32,1109835,1,32,77,1,0.55487805,1
12,132.0000,1,0,14,0,4,5,50,50,1109850,1,50,100,1,0.51515152,1
12,98.0000,0,3,10,0,1,2,0,0,1109868,1,0,0,1,0.78571429,1
8,83.0000,2,0,15,0,4,6,40,50,1109876,1,50,90,0,0.36144578,1
10,115.0000,5,10,19,1,4,6,50,0,1110015,1,0,50,0,0.34782609,1
8,71.0000,5,2,12,0,1,3,0,0,1110023,1,0,0,1,0.66197183,2
8,180.0000,0,1,15,0,4,8,40,42,1110049,1,42,82,1,0.59444444,1
8,172.0000,8,1,4,0,2,10,40,45,1110064,1,45,85,1,0.85465116,1
14,110.0000,0,3,15,0,6,4,40,24,1110098,1,24,64,1,0.64545455,1
12,10.0000,0,0,16,0,1,8,0,0,1110114,1,0,0,1,0.60000000,1
14,117.0000,7,0,14,1,2,4,0,0,1110122,1,0,0,1,0.76923077,1
10,25.0000,0,0,4,0,1,7,0,40,1110130,1,40,40,1,0.60000000,1
10,67.0000,3,6,10,0,1,3,0,40,1110148,1,40,40,0,0.40298507,2
8,56.0000,0,0,7,0,2,6,48,0,1110163,1,0,48,1,0.66071429,1
16,129.0000,14,3,18,0,6,9,50,50,1110171,1,50,100,1,0.74418605,1
10,128.0000,0,1,15,1,3,7,45,0,1110197,1,0,45,1,0.51562500,1
10,165.0000,0,0,19,1,4,6,40,0,1110221,1,0,40,1,0.56969697,1
12,231.0000,13,1,13,0,5,7,40,40,1110247,1,40,80,1,0.67099567,1
10,192.0000,2,5,12,1,3,7,51,40,1110320,1,40,91,1,0.71875000,1
10,189.0000,4,2,10,1,3,5,25,60,1110346,1,60,85,1,0.53439153,1
6,67.0000,6,4,14,1,3,3,60,0,1110353,1,0,60,1,0.71641791,2
12,44.0000,1,5,15,0,2,5,0,0,1110387,1,0,0,1,0.90909091,1
4,29.0000,4,0,16,0,1,7,0,0,1110437,1,0,0,1,0.93103448,2
8,197.0000,6,3,14,1,5,7,40,30,1110486,1,30,70,0,0.43654822,1
12,218.0000,7,1,13,1,4,7,40,37,1110510,1,37,77,0,0.40366972,1
12,197.0000,0,0,18,1,3,10,55,36,1110528,1,36,91,0,0.37563452,1
10,91.0000,1,3,13,0,2,8,25,0,1110544,1,0,25,1,0.76923077,1
10,130.0000,4,2,10,1,2,6,0,40,1110585,1,40,40,0,0.46923077,1
10,35.0000,0,10,14,0,2,4,0,0,1110593,1,0,0,1,0.77142857,2
10,224.0000,2,6,14,0,2,5,30,0,1110650,1,0,30,1,0.85267857,1
10,47.0000,0,2,12,0,1,5,0,32,1110718,1,32,32,1,0.65957447,1
10,39.0000,4,0,11,0,2,4,0,0,1110759,1,0,0,1,0.89743590,1
12,114.0000,3,0,10,1,4,7,40,40,1110767,1,40,80,0,0.44736842,1
10,38.0000,0,3,12,1,1,2,0,30,1110791,1,30,30,0,0.26315789,1
12,127.0000,2,3,14,0,2,5,50,40,1110833,1,40,90,0,0.30708661,1
12,292.0000,8,0,8,1,4,5,40,40,1110841,1,40,80,1,0.52054795,1
8,206.0000,9,11,14,1,2,6,43,36,1110874,1,36,79,1,0.59223301,1
8,39.0000,6,0,10,0,1,4,0,40,1110890,1,40,40,1,0.97435897,1
14,56.0000,0,0,14,0,3,8,40,43,1110916,1,43,83,1,0.87500000,1
14,101.0000,0,0,19,2,3,6,0,30,1110973,1,30,30,1,0.74257426,1
10,8.0000,0,0,11,0,1,4,0,0,1110981,1,0,0,1,0.87500000,1
11,171.0000,2,2,15,0,5,5,40,0,1111039,1,0,40,1,1.00000000,1
14,117.0000,0,1,15,0,6,7,40,30,1111047,1,30,70,1,0.85470085,1
10,77.0000,4,8,6,0,4,7,40,40,1111138,1,40,80,1,0.79220779,1
12,45.0000,0,1,15,1,2,7,45,47,1111146,1,47,92,1,0.75555556,1
8,29.0000,0,5,15,1,2,7,50,46,1111211,1,46,96,0,0.41379310,1
11,494.0000,0,0,9,1,2,7,45,30,1111229,1,30,75,0,0.49392713,1
4,34.0000,0,1,9,0,1,4,47,0,1111237,1,0,47,0,0.38235294,2
12,204.0000,7,5,16,2,3,7,50,24,1111245,1,24,74,1,0.81372549,1
2,102.0000,8,6,8,0,1,1,0,0,1111252,1,0,0,1,0.93137255,2
10,78.0000,0,0,10,1,2,4,21,50,1111336,1,50,71,0,0.32051282,1
8,98.0000,13,0,13,0,1,2,0,9,1111344,1,9,9,1,0.89795918,1
14,110.0000,0,0,15,4,3,11,45,0,1111351,1,0,45,1,0.80909091,1
12,394.0000,8,29,11,1,4,6,40,30,1111435,1,30,70,0,0.48984772,1
10,15.0000,0,4,18,0,4,10,50,40,1111476,1,40,90,1,0.60000000,1
10,410.0000,6,2,13,1,4,5,40,30,1111492,1,30,70,0,0.27073171,1
10,63.0000,2,0,12,2,3,3,0,40,1111500,1,40,40,1,0.79365079,1
3,85.0000,3,9,7,0,2,4,0,20,1111526,1,20,20,1,0.89411765,2
9,116.0000,14,11,13,0,2,6,45,18,1111567,1,18,63,0,0.24137931,1
7,69.0000,0,0,14,2,2,5,0,75,1111617,1,75,75,1,0.76811594,1
12,390.0000,2,1,15,1,5,8,40,40,1111690,1,40,80,0,0.39487179,1
14,257.0000,0,0,12,0,4,6,0,40,1111732,1,40,40,1,0.78988327,1
14,141.0000,5,6,15,0,3,1,50,0,1111757,1,0,50,1,0.60283688,1
12,654.0000,1,6,11,2,3,12,50,0,1111765,1,0,50,1,0.77217125,1
10,83.0000,0,2,11,2,3,7,45,18,1111831,1,18,63,1,0.61445783,1
7,185.0000,0,0,13,9,3,3,50,40,1111856,1,40,90,1,0.89729730,2
12,67.0000,9,1,9,0,2,6,50,38,1111864,1,38,88,1,0.73134328,1
4,119.0000,6,0,11,0,1,5,0,36,1111880,1,36,36,1,0.87394958,2
10,88.0000,0,5,13,0,2,5,40,0,1111914,1,0,40,1,0.76136364,2
12,165.0000,0,5,11,1,5,11,50,10,1111963,1,10,60,1,0.90909091,1
13,65.0000,0,0,14,4,3,11,50,40,1112052,1,40,90,1,0.90769231,1
12,264.0000,0,0,15,0,3,9,50,40,1112078,1,40,90,1,0.70454545,1
12,362.0000,6,3,15,0,3,7,40,29,1112086,1,29,69,1,0.52762431,1
2,28.0000,6,4,6,0,1,3,0,1,1112128,1,1,1,1,0.82142857,2
12,168.0000,13,8,18,0,5,5,48,5,1112185,1,5,53,1,0.73214286,1
16,89.0000,0,0,19,2,5,11,40,8,1112193,1,8,48,1,0.83146067,1
12,102.0000,11,2,17,1,4,7,40,40,1112250,1,40,80,0,0.49019608,1
2,107.0000,3,0,11,0,3,2,0,17,1112300,1,17,17,1,0.88785047,2
10,200.0000,4,15,15,1,3,5,40,45,1112383,1,45,85,0,0.41000000,1
12,225.0000,12,16,11,1,4,7,50,0,1112482,1,0,50,0,0.47111111,1
8,141.0000,10,11,15,1,1,12,40,0,1112490,1,0,40,1,0.66666667,1
2,100.0000,4,33,10,0,1,3,0,0,1112508,1,0,0,1,0.71000000,2
2,102.0000,2,3,12,0,2,3,0,0,1112516,1,0,0,1,1.00000000,2
10,117.0000,5,38,10,0,2,7,0,0,1112557,1,0,0,1,0.74358974,1
12,284.0000,7,30,14,1,5,3,40,0,1112573,1,0,40,1,0.62676056,1
10,169.0000,13,0,19,0,4,4,40,0,1112615,1,0,40,1,0.78106509,1
8,332.0000,7,2,17,1,4,5,45,6,1112623,1,6,51,1,0.94879518,1
12,78.0000,0,11,12,0,2,3,0,0,1112664,1,0,0,1,0.55128205,2
14,141.0000,3,0,17,0,2,12,45,18,1112698,1,18,63,1,0.50354610,1
4,140.0000,0,30,10,0,1,4,0,36,1112706,1,36,36,1,0.73571429,2
8,212.0000,2,5,14,2,6,6,40,42,1112730,1,42,82,0,0.43867925,1
8,377.0000,7,4,14,1,3,5,40,5,1112748,1,5,45,1,0.74535809,1
6,381.0000,10,0,11,0,3,1,0,36,1112755,1,36,36,1,0.91601050,2
12,165.0000,0,1,15,0,3,4,40,40,1112813,1,40,80,0,0.41212121,1
14,110.0000,2,0,17,0,2,11,40,45,1112888,1,45,85,1,0.76363636,1
6,29.0000,0,3,14,0,2,7,0,48,1112938,1,48,48,1,0.68965517,1
13,219.0000,3,23,9,1,5,8,48,20,1112946,1,20,68,1,0.78995434,1
14,43.0000,0,0,16,1,4,6,40,40,1112961,1,40,80,1,0.74418605,1
14,243.0000,6,13,15,0,6,6,32,40,1113043,1,40,72,1,0.68724280,1
12,15.0000,1,1,17,0,2,9,0,20,1113076,1,20,20,1,0.66666667,1
14,205.0000,25,0,21,1,6,7,52,8,1113126,1,8,60,1,0.56097561,1
12,185.0000,0,11,16,1,2,11,40,0,1113134,1,0,40,0,0.44324324,1
12,127.0000,3,3,17,1,4,6,40,40,1113142,1,40,80,0,0.07874016,1
2,21.0000,2,0,4,0,1,1,0,0,1113167,1,0,0,1,0.95238095,2
8,138.0000,0,9,17,2,4,4,40,30,1113183,1,30,70,1,0.71739130,1
10,150.0000,19,1,13,0,2,5,45,0,1113209,1,0,45,1,0.74666667,1
12,61.0000,0,6,13,0,2,11,45,20,1113217,1,20,65,1,0.72131148,1
10,44.0000,1,0,15,0,4,8,50,40,1113225,1,40,90,1,0.68181818,1
12,382.0000,0,26,9,2,5,8,46,30,1113241,1,30,76,1,0.68062827,1
16,140.0000,2,4,15,4,2,9,60,40,1113290,1,40,100,1,0.59285714,2
10,127.0000,12,2,16,0,2,4,0,0,1113340,1,0,0,1,0.74015748,1
6,4.0000,0,0,14,1,2,6,0,41,1113357,1,41,41,0,0.25000000,2
12,121.0000,5,1,8,0,2,10,0,45,1113381,1,45,45,1,0.85123967,1
12,187.0000,0,0,11,0,5,5,40,0,1113456,1,0,40,1,0.78609626,1
10,238.0000,7,5,17,0,4,5,40,36,1113472,1,36,76,1,0.80252101,1
14,123.0000,10,0,17,0,5,6,40,55,1113498,1,55,95,1,0.87804878,1
8,26.0000,0,1,6,0,1,4,0,0,1113514,1,0,0,1,0.76923077,1
14,262.0000,4,7,16,2,4,10,45,40,1113522,1,40,85,0,0.35496183,1
10,130.0000,2,4,13,2,3,7,40,40,1113548,1,40,80,0,0.36153846,1
8,176.0000,0,6,15,0,6,6,45,0,1113563,1,0,45,1,0.64204545,1
12,222.0000,7,10,11,0,2,3,0,0,1113613,1,0,0,1,0.68918919,1
9,180.0000,4,7,13,1,2,6,40,40,1113746,1,40,80,1,0.88888889,1
8,28.0000,5,0,12,0,2,2,0,0,1113753,1,0,0,1,0.92857143,1
8,68.0000,1,1,16,0,4,8,40,40,1113803,1,40,80,1,0.54411765,1
14,136.0000,4,17,13,3,2,8,47,47,1113811,1,47,94,1,0.96323529,1
8,265.0000,0,15,15,0,2,5,0,60,1113852,1,60,60,0,0.49056604,1
14,111.0000,0,0,18,2,6,11,55,20,1113860,1,20,75,1,0.89189189,1
14,40.0000,0,3,19,0,4,12,0,34,1113894,1,34,34,0,0.50000000,1
2,147.0000,0,8,8,0,1,5,0,45,1113936,1,45,45,1,0.62585034,2
12,195.0000,0,9,18,0,2,10,43,0,1113969,1,0,43,1,0.88717949,1
2,9.0000,0,0,10,0,1,4,0,40,1114017,1,40,40,1,0.66666667,2
11,90.0000,0,2,17,2,2,3,0,40,1114041,1,40,40,0,0.34444444,2
8,26.0000,1,2,12,0,1,3,0,40,1114058,1,40,40,1,0.53846154,1
14,253.0000,2,0,21,3,5,13,60,0,1114082,1,0,60,1,0.73913043,1
14,55.0000,0,5,17,2,2,5,40,40,1114090,1,40,80,1,0.58181818,1
10,86.0000,0,5,14,1,3,7,40,40,1114132,1,40,80,1,0.91860465,1
10,102.0000,5,0,8,0,2,3,0,0,1114140,1,0,0,1,0.97058824,1
12,238.0000,6,36,19,1,2,9,25,40,1114173,1,40,65,0,0.32773109,1
8,136.0000,0,2,10,0,4,6,9,0,1114181,1,0,9,1,0.79411765,1
10,70.0000,4,4,14,0,2,9,40,0,1114256,1,0,40,1,0.84285714,1
7,100.0000,3,0,13,2,2,5,40,40,1114264,1,40,80,1,0.89000000,2
10,80.0000,5,5,15,2,3,9,40,40,1114280,1,40,80,1,0.63750000,1
14,41.0000,7,0,15,0,5,10,50,16,1114298,1,16,66,1,0.82926829,1
12,131.0000,4,24,16,1,3,9,55,35,1114322,1,35,90,1,1.00000000,1
12,124.0000,14,18,16,1,2,7,40,0,1114330,1,0,40,1,0.75806452,1
14,246.0000,3,0,13,0,4,5,40,30,1114348,1,30,70,1,0.52439024,1
13,309.0000,9,12,11,0,2,4,18,40,1114405,1,40,58,1,0.93527508,1
14,256.0000,3,26,18,0,2,7,40,28,1114413,1,28,68,0,0.44531250,1
12,108.0000,8,5,17,1,3,10,45,0,1114421,1,0,45,1,0.93518519,1
14,54.0000,8,1,14,0,2,5,40,25,1114447,1,25,65,1,0.55555556,1
12,100.0000,2,6,13,0,2,8,40,40,1114454,1,40,80,0,0.42000000,1
2,222.0000,0,3,19,0,3,3,0,40,1114520,1,40,40,1,0.59009009,2
11,276.0000,5,9,14,2,5,7,72,20,1114546,1,20,92,1,0.65579710,1
9,101.0000,3,0,13,1,2,6,40,38,1114561,1,38,78,0,0.44554455,1
12,51.0000,4,0,9,0,2,2,35,40,1114587,1,40,75,1,0.86274510,1
6,31.0000,0,0,10,1,1,2,0,0,1114611,1,0,0,1,0.67741935,1
12,152.0000,8,1,18,0,5,4,40,0,1114637,1,0,40,1,0.91447368,1
8,47.0000,8,2,13,2,2,3,40,45,1114652,1,45,85,1,0.80851064,2
12,17.0000,5,0,14,0,2,5,40,40,1114694,1,40,80,1,0.70588235,1
12,103.0000,1,5,17,1,3,8,40,42,1114710,1,42,82,0,0.17475728,1
8,233.0000,10,1,12,0,2,6,0,0,1114736,1,0,0,1,0.98712446,1
10,300.0000,8,39,12,0,2,7,40,20,1114751,1,20,60,1,0.75000000,1
8,86.0000,10,0,14,0,3,3,0,40,1114785,1,40,40,1,0.80232558,2
12,205.0000,19,14,13,0,4,6,41,40,1114801,1,40,81,0,0.38048780,1
12,333.0000,4,0,12,0,4,4,20,40,1114827,1,40,60,1,0.54654655,1
10,111.0000,12,2,13,3,1,4,0,21,1114835,1,21,21,1,0.67567568,1
11,214.0000,0,4,16,0,3,5,45,16,1114850,1,16,61,1,0.58878505,1
14,117.0000,11,6,16,0,3,6,50,30,1114900,1,30,80,1,0.64102564,2
9,114.0000,14,10,16,0,2,5,0,0,1114918,1,0,0,0,0.16666667,1
8,30.0000,2,3,16,0,1,3,0,40,1114934,1,40,40,1,0.90000000,2
14,199.0000,8,6,14,0,5,9,40,40,1114959,1,40,80,1,0.86934673,1
12,142.0000,0,3,16,0,5,7,45,40,1114975,1,40,85,0,0.49295775,1
12,91.0000,4,1,16,0,3,10,50,40,1114983,1,40,90,0,0.48351648,1
6,27.0000,0,0,8,2,1,3,0,0,1114991,1,0,0,1,0.85185185,1
10,283.0000,3,6,6,1,3,5,40,40,1115022,1,40,80,1,0.81978799,1
12,108.0000,0,1,15,3,3,4,20,30,1115048,1,30,50,0,0.36111111,1
8,29.0000,2,0,17,1,2,7,40,40,1115055,1,40,80,1,0.65517241,1
14,100.0000,6,4,13,1,2,3,0,40,1115071,1,40,40,1,0.90000000,1
10,111.0000,2,6,15,1,2,2,0,40,1115089,1,40,40,1,0.56756757,1
4,127.0000,0,0,8,0,2,2,0,0,1115097,1,0,0,1,0.76377953,2
10,695.0000,0,0,13,2,4,8,50,40,1115105,1,40,90,0,0.47625899,1
2,87.0000,0,0,12,0,3,6,0,40,1115204,1,40,40,1,0.75862069,2
12,306.0000,0,0,13,0,4,3,35,35,1115295,1,35,70,1,0.53594771,1
5,71.0000,8,1,8,0,1,4,0,0,1115303,1,0,0,1,1.00000000,2
4,83.0000,0,0,9,0,2,6,0,40,1115345,1,40,40,1,0.56626506,2
6,53.0000,0,1,12,1,1,4,0,42,1115352,1,42,42,0,0.41509434,1
6,47.0000,2,18,10,0,1,2,0,0,1115360,1,0,0,1,0.85106383,2
14,311.0000,4,6,13,1,5,11,50,25,1115428,1,25,75,1,0.64630225,1
8,91.0000,0,2,15,0,2,6,32,40,1115493,1,40,72,1,0.53846154,1
10,152.0000,7,5,19,0,2,8,32,40,1115550,1,40,72,0,0.48026316,1
14,209.0000,0,1,18,0,5,4,51,0,1115576,1,0,51,1,0.61244019,1
10,474.0000,24,13,14,1,2,7,40,0,1115584,1,0,40,1,0.75738397,2
10,271.0000,10,26,11,0,2,11,45,45,1115592,1,45,90,1,0.83394834,1
14,120.0000,3,17,17,0,2,6,45,42,1115626,1,42,87,1,0.57500000,1
14,189.0000,7,6,10,0,7,4,48,7,1115634,1,7,55,1,0.75661376,1
11,260.0000,2,3,13,0,5,3,40,40,1115667,1,40,80,0,0.38076923,1
8,85.0000,0,0,14,0,2,3,0,20,1115691,1,20,20,1,0.72941176,1
2,127.0000,0,6,8,0,1,2,0,0,1115717,1,0,0,1,0.87401575,2
9,143.0000,0,0,16,0,6,5,70,35,1115758,1,35,105,0,0.13286713,2
12,279.0000,0,0,16,1,3,13,60,30,1115782,1,30,90,1,0.74551971,1
16,120.0000,4,4,17,0,4,9,40,20,1115923,1,20,60,1,0.80000000,1
14,239.0000,15,47,19,0,2,6,0,0,1115949,1,0,0,1,0.88702929,1
8,18.0000,0,1,12,1,1,5,0,40,1115964,1,40,40,0,0.50000000,1
12,163.0000,6,2,17,1,3,5,50,35,1115972,1,35,85,1,0.68098160,1
14,321.0000,4,2,16,3,5,8,58,47,1115998,1,47,105,1,0.84735202,1
12,37.0000,0,4,15,1,2,12,40,50,1116004,1,50,90,1,0.72972973,1
11,101.0000,6,0,17,0,3,6,50,40,1116012,1,40,90,0,0.27722772,1
10,75.0000,8,19,15,1,4,10,40,25,1116053,1,25,65,1,0.89333333,1
8,52.0000,1,2,9,0,1,6,40,0,1116061,1,0,40,1,0.69230769,1
12,177.0000,4,0,17,1,3,12,60,0,1116079,1,0,60,1,0.51412429,1
10,40.0000,0,0,7,1,3,3,0,25,1116111,1,25,25,1,0.67500000,1
2,122.0000,0,7,9,0,1,2,0,0,1116194,1,0,0,1,0.96721311,2
2,19.0000,4,2,4,0,1,1,0,0,1116228,1,0,0,1,1.00000000,2
10,215.0000,0,6,10,1,4,6,50,15,1116319,1,15,65,1,0.84186047,1
8,126.0000,15,7,12,1,1,2,0,0,1116335,1,0,0,1,0.93650794,1
14,141.0000,7,0,12,1,3,6,40,40,1116368,1,40,80,0,0.11347518,1
10,114.0000,16,1,17,0,4,8,44,20,1116418,1,20,64,1,0.85964912,1
11,140.0000,6,3,7,1,2,3,0,0,1116509,1,0,0,1,0.80000000,1
6,57.0000,5,3,11,0,1,3,0,28,1116517,1,28,28,1,0.96491228,2
14,26.0000,0,3,13,0,2,7,45,40,1116533,1,40,85,1,0.76923077,1
14,90.0000,2,0,14,1,6,11,60,20,1116608,1,20,80,1,0.68888889,1
7,48.0000,0,0,11,0,1,5,0,40,1116616,1,40,40,1,0.62500000,2
10,193.0000,0,0,12,0,6,8,40,25,1116632,1,25,65,1,0.85492228,1
14,333.0000,0,1,15,2,6,6,50,0,1116640,1,0,50,0,0.13513514,1
8,218.0000,0,21,12,1,4,6,50,24,1116681,1,24,74,1,0.65137615,1
14,374.0000,0,8,19,1,7,7,43,0,1116699,1,0,43,1,0.54812834,1
10,119.0000,5,13,17,0,2,4,0,40,1116756,1,40,40,0,0.43697479,1
14,35.0000,0,0,12,0,2,4,0,0,1116871,1,0,0,1,0.68571429,1
8,85.0000,0,0,9,2,2,5,0,52,1116939,1,52,52,0,0.48235294,1
12,218.0000,0,0,17,0,2,5,0,0,1116962,1,0,0,1,0.86238532,1
6,917.0000,3,2,8,0,5,3,42,25,1116970,1,25,67,1,0.66739368,2
12,160.0000,7,0,19,1,3,6,60,20,1116996,1,20,80,1,0.60000000,1
16,234.0000,2,0,21,1,4,7,50,0,1117077,1,0,50,0,0.44017094,1
8,277.0000,7,2,14,0,6,4,70,40,1117085,1,40,110,1,0.67148014,1
13,146.0000,0,0,16,0,3,11,55,40,1117093,1,40,95,1,0.60273973,1
12,245.0000,0,1,14,1,2,6,40,20,1117143,1,20,60,1,0.66122449,1
14,319.0000,10,10,15,2,3,7,0,35,1117150,1,35,35,1,0.61755486,1
2,130.0000,26,20,9,1,5,1,50,20,1117192,1,20,70,1,0.90769231,2
10,180.0000,6,11,4,0,1,2,0,0,1117226,1,0,0,1,0.68333333,1
12,100.0000,4,7,14,0,1,5,0,0,1117259,1,0,0,1,0.73000000,1
2,34.0000,0,0,12,0,1,5,0,0,1117275,1,0,0,1,0.88235294,2
13,271.0000,6,2,17,1,5,7,55,17,1117325,1,17,72,1,0.78966790,1
12,225.0000,0,0,15,2,2,7,58,40,1117333,1,40,98,0,0.38222222,1
7,33.0000,0,0,13,0,1,4,0,40,1117366,1,40,40,1,0.63636364,1
13,150.0000,2,2,15,1,5,6,40,20,1117374,1,20,60,1,0.72666667,1
5,38.0000,3,0,7,0,1,1,0,0,1117424,1,0,0,1,0.84210526,1
9,82.0000,1,2,11,0,2,4,0,30,1117473,1,30,30,1,0.76829268,1
2,88.0000,4,2,4,0,1,1,0,0,1117580,1,0,0,1,0.76136364,2
10,31.0000,3,0,9,1,2,5,0,0,1117606,1,0,0,1,0.87096774,1
12,148.0000,2,4,15,1,2,4,0,37,1117648,1,37,37,1,0.68918919,1
10,106.0000,4,1,9,0,6,2,40,0,1117671,1,0,40,1,0.67924528,2
9,178.0000,0,7,11,1,2,7,50,30,1117689,1,30,80,0,0.35393258,1
12,194.0000,1,5,17,1,4,7,40,40,1117804,1,40,80,0,0.27319588,1
10,146.0000,0,4,10,2,4,4,60,40,1117812,1,40,100,1,0.65068493,1
12,120.0000,0,0,17,1,2,11,50,20,1117838,1,20,70,1,0.90833333,1
11,132.0000,4,0,18,1,4,5,45,50,1117853,1,50,95,0,0.48484848,1
11,282.0000,8,0,13,0,5,6,52,40,1117879,1,40,92,0,0.33687943,1
13,178.0000,3,3,13,0,5,5,45,25,1117887,1,25,70,1,0.59550562,1
14,207.0000,17,0,16,3,6,9,40,30,1117895,1,30,70,1,0.67149758,1
12,58.0000,7,11,15,0,2,8,40,0,1117903,1,0,40,1,0.55172414,1
9,72.0000,1,1,17,2,1,5,0,37,1117929,1,37,37,1,0.77777778,2
10,146.0000,0,0,17,1,7,6,48,40,1117952,1,40,88,0,0.34931507,1
7,151.0000,3,0,11,1,3,5,0,40,1117978,1,40,40,1,0.50331126,1
12,23.0000,0,1,15,0,1,2,0,0,1118018,1,0,0,1,0.78260870,1
10,345.0000,3,1,14,0,2,5,60,0,1118026,1,0,60,1,0.86376812,1
8,103.0000,11,0,14,0,2,4,0,2,1118034,1,2,2,1,0.54368932,1
10,184.0000,6,6,21,1,2,8,50,0,1118067,1,0,50,1,0.73369565,1
10,116.0000,6,1,14,0,2,1,24,0,1118091,1,0,24,1,0.86206897,1
16,231.0000,4,19,13,1,2,4,50,35,1118109,1,35,85,1,0.80086580,1
12,127.0000,3,0,9,0,2,3,0,0,1118125,1,0,0,1,0.71653543,1
7,252.0000,6,0,14,2,5,6,45,40,1118158,1,40,85,1,0.63095238,1
11,163.0000,0,8,17,1,5,9,40,24,1118182,1,24,64,1,0.73619632,1
12,292.0000,8,3,15,0,4,6,40,40,1118232,1,40,80,1,0.56849315,1
10,66.0000,2,0,7,0,2,8,45,40,1118240,1,40,85,1,0.90909091,1
8,87.0000,3,4,7,1,2,5,0,37,1118281,1,37,37,1,0.78160920,1
12,106.0000,7,3,12,0,2,8,0,0,1118299,1,0,0,1,0.67924528,1
12,142.0000,12,60,13,2,3,4,50,30,1118315,1,30,80,1,0.92253521,1
10,181.0000,0,0,15,2,5,9,35,38,1118323,1,38,73,1,0.70165746,1
12,26.0000,0,1,14,1,1,6,0,54,1118398,1,54,54,1,0.53846154,1
10,99.0000,0,0,18,1,4,8,50,47,1118406,1,47,97,1,0.52525253,1
2,13.0000,1,1,12,0,1,6,0,20,1118448,1,20,20,1,0.84615385,2
10,58.0000,2,1,12,2,2,3,0,0,1118455,1,0,0,1,0.79310345,1
12,61.0000,5,0,15,1,1,5,0,40,1118489,1,40,40,1,0.62295082,1
8,100.0000,0,1,14,3,3,5,0,32,1118505,1,32,32,1,0.59000000,1
12,254.0000,4,8,10,1,4,4,40,0,1118562,1,0,40,1,0.75984252,1
7,221.0000,8,0,15,1,4,6,42,40,1118612,1,40,82,0,0.29864253,1
10,188.0000,18,30,16,0,4,7,40,25,1118620,1,25,65,1,0.57446809,1
10,103.0000,0,13,15,1,3,5,40,40,1118646,1,40,80,0,0.24271845,1
4,179.0000,10,12,12,0,1,3,0,15,1118679,1,15,15,1,0.94413408,2
12,189.0000,3,5,17,0,2,8,40,40,1118695,1,40,80,1,0.66137566,1
15,172.0000,4,2,16,0,3,6,51,40,1118778,1,40,91,0,0.49418605,1
12,82.0000,3,3,15,1,2,11,60,0,1118794,1,0,60,1,0.96341463,1
12,436.0000,2,11,16,0,5,8,50,17,1118810,1,17,67,1,0.64449541,1
8,160.0000,0,3,16,0,2,9,40,0,1118828,1,0,40,0,0.39375000,1
10,777.0000,5,2,13,1,5,6,40,38,1118844,1,38,78,1,0.59588160,1
10,170.0000,0,7,12,1,3,6,40,40,1118851,1,40,80,1,0.52352941,1
14,247.0000,0,1,17,0,4,6,0,42,1118869,1,42,42,1,0.73279352,1
10,37.0000,1,0,13,0,3,2,0,35,1118877,1,35,35,1,0.83783784,2
12,574.0000,1,2,17,1,3,8,40,30,1118919,1,30,70,1,0.67073171,1
6,146.0000,2,7,10,1,1,4,0,0,1118927,1,0,0,1,0.63698630,1
8,147.0000,0,12,16,1,3,7,65,40,1118943,1,40,105,1,0.63945578,1
12,245.0000,11,2,13,2,4,4,40,0,1118992,1,0,40,0,0.48163265,1
8,81.0000,1,0,11,2,4,5,40,0,1119032,1,0,40,1,0.88888889,3
8,178.0000,2,2,13,4,3,7,0,45,1119057,1,45,45,1,0.64044944,1
6,153.0000,1,14,5,0,2,2,0,0,1119081,1,0,0,1,0.93464052,1
12,140.0000,8,0,14,0,2,6,0,14,1119156,1,14,14,1,0.65000000,1
14,103.0000,3,0,13,0,1,3,0,0,1119164,1,0,0,1,0.94174757,1
14,107.0000,3,0,19,1,3,9,55,0,1119172,1,0,55,1,0.55140187,1
12,232.0000,0,0,8,0,2,8,60,0,1119180,1,0,60,1,0.81896552,1
12,152.0000,0,1,15,2,3,11,40,40,1119198,1,40,80,1,0.76315789,1
12,282.0000,4,1,13,1,3,5,45,0,1119214,1,0,45,0,0.24468085,1
14,167.0000,4,6,7,1,4,4,40,0,1119222,1,0,40,1,0.74251497,1
7,135.0000,0,0,9,3,1,5,0,40,1119263,1,40,40,0,0.37777778,2
14,98.0000,0,0,12,2,1,7,0,0,1119271,1,0,0,1,0.84693878,1
8,189.0000,8,4,12,2,5,3,40,20,1119289,1,20,60,1,0.75132275,2
8,140.0000,7,2,16,1,5,6,45,0,1119362,1,0,45,1,0.83571429,2
2,68.0000,0,0,5,0,1,1,0,0,1119388,1,0,0,1,0.89705882,2
7,233.0000,5,1,14,1,2,3,40,0,1119438,1,0,40,1,0.93991416,1
14,78.0000,2,0,17,1,4,11,40,0,1119453,1,0,40,1,0.71794872,1
12,111.0000,2,8,14,0,1,2,0,0,1119487,1,0,0,1,0.65765766,1
10,92.0000,12,13,7,2,3,8,0,0,1119495,1,0,0,1,0.61956522,3
